wbic,elevation,area,elevation_ned,depth_ned,longitude,latitude,perimeter
20060,483.6788,2895.17,484.176,0.4972,-89.14895,46.27924,257.301
20062,522.7639,681.48,523.3773,0.6134,-89.69211,46.26326,96.552
20063,474.7177,6790.71,474.6755,-0.0422,-88.81687,46.28752,525.787
20067,513.6962,6419.32,513.6902,-0.006,-89.69998,46.26226,335.779
20068,520.5074,9268.4,520.7046,0.1972,-89.65439,46.2637,364.346
20072,523.7439,573.41,524.3885,0.6446,-89.38678,46.27216,95.324
20073,473.7707,165.14,473.863,0.0923,-88.77468,46.28869,53.01
20075,457.696,3468.08,457.7677,0.0717,-88.61853,46.29198,283.699
20084,516.6823,122062.55,517.3575,0.6752,-89.6372,46.26133,3368.064
20085,522.4377,2985.19,522.8627,0.425,-89.65204,46.26299,218.835
20088,473.5115,3292.23,473.3962,-0.1153,-88.33637,46.29726,272.413
20090,474.4569,1065.11,474.4193,-0.0376,-88.81564,46.28666,149.469
20095,453.5693,7345.71,453.324,-0.2453,-88.20962,46.29949,642.977
20096,451.2896,12747.08,452.3138,1.0242,-88.21775,46.29863,935.159
20097,479.6324,2632.96,479.3684,-0.264,-88.35485,46.2968,228.675
20099,474.3232,2594.7,474.3044,-0.0188,-88.81507,46.28619,233.62
20102,451.6365,8281.21,453.4583,1.8218,-88.22628,46.29896,403.277
20103,494.5405,11113.74,494.2431,-0.2974,-89.00515,46.28085,1009.459
20106,474.3171,1049.89,474.2031,-0.114,-88.81462,46.28591,132.236
20108,485.9759,4963.28,485.984,0.0081,-88.86462,46.28426,322.036
20110,493.4898,10651.48,493.5933,0.1035,-89.0965,46.27803,475.053
20112,484.1283,1280.38,483.9799,-0.1484,-88.35821,46.29603,143.295
20113,483.8699,1813.3,484.0389,0.169,-89.14442,46.27701,224.528
20115,473.0151,2779.15,472.6518,-0.3633,-88.77607,46.28639,242.133
20116,517.4396,2593.26,518.4683,1.0287,-89.47561,46.26714,237.128
20117,471.2005,1623.94,471.2005,0,-88.33668,46.29626,156.947
20118,523.9688,4516.57,523.9613,-0.0075,-89.38535,46.26958,293.351
20121,465.4478,2566.44,465.2152,-0.2326,-88.59372,46.29062,242.07
20122,477.7531,1012.21,479.6845,1.9314,-89.06709,46.27889,129.998
20123,492.9142,6772.76,493.5746,0.6604,-89.09761,46.27754,385.265
20124,484.956,4025.2,484.9592,0.0032,-89.20214,46.275,287.925
20126,518.4457,8939.79,523.4393,4.9936,-89.38688,46.26926,432.68
20127,484.6595,15639.55,484.6397,-0.0198,-89.19846,46.27468,881.24
20129,474.4374,1676.48,474.3358,-0.1016,-88.81319,46.28511,182.594
20130,484.2988,15370.84,484.4632,0.1644,-89.2005,46.2737,1064.571
20133,520.2339,3151.19,520.7834,0.5495,-89.65742,46.26075,211.709
20136,484.0925,1054.62,484.2203,0.1278,-89.14198,46.27621,128.761
20138,484.2079,1336.43,483.776,-0.4319,-89.15482,46.27573,142.227
20139,474.4531,698.76,474.3156,-0.1375,-88.81242,46.28472,119.229
20140,504.741,626.43,506.0658,1.3248,-89.55142,46.26388,105.579
20143,487.5116,1370.11,487.6885,0.1769,-89.00942,46.27938,174.193
20144,518.3246,10984.52,518.4521,0.1275,-89.40653,46.26781,403.089
20145,503.7788,1683.94,504.1401,0.3613,-89.12875,46.27619,168.447
20146,517.5087,36633.71,518.1392,0.6305,-89.67968,46.25877,1074.494
20147,473.8859,14790.54,473.9954,0.1095,-88.81098,46.28353,787.448
20148,516.6119,4527.19,516.5153,-0.0966,-89.50845,46.26487,260.639
20149,494.7317,2972.7,493.8067,-0.925,-89.00292,46.27902,359.211
20150,486.9023,2797.46,487.0145,0.1122,-89.16073,46.27503,292.09
20151,474.5956,6905.88,474.5226,-0.073,-88.82523,46.28362,405.122
20154,472.297,963.82,471.728,-0.569,-88.77807,46.2848,121.731
20155,494.0845,6925.59,494.171,0.0865,-89.09499,46.27626,367.434
20156,484.0168,560.51,484.114,0.0972,-89.15267,46.27502,105.79
20157,464.5713,3946.19,464.5331,-0.0382,-88.45602,46.29187,236.113
20160,474.6874,7272.6,474.7153,0.0279,-88.82901,46.28303,359.44
20161,492.1703,828.29,494.9505,2.7802,-89.00379,46.27884,141.102
20162,514.3504,2825.9,514.8529,0.5025,-89.33617,46.26926,257.803
20163,514.1046,13398.19,514.1714,0.0668,-89.51401,46.26343,1101.499
20164,485.601,1271.89,485.601,0,-89.20504,46.27327,143.239
20165,486.6404,5388.71,486.8868,0.2464,-89.1612,46.27435,372.819
20166,484.976,4151.76,484.976,0,-89.19549,46.27307,640.648
20168,471.4044,3235.49,470.8207,-0.5837,-88.78654,46.2839,253.47
20172,518.4927,7002.38,518.4475,-0.0452,-89.47837,46.26477,486.109
20173,485.8138,867.65,485.8138,0,-89.20375,46.27297,124.41
20175,484.2128,12545.64,484.3684,0.1556,-89.13649,46.27446,555.244
20178,524.0402,467.49,523.597,-0.4432,-89.38433,46.26773,86.596
20179,487.4983,902.18,487.6278,0.1295,-89.16032,46.27399,121.89
20180,511.5905,656.07,511.7331,0.1426,-89.6048,46.26083,102.012
20181,504.1688,62644.3,504.0376,-0.1312,-89.04451,46.2748,4311.069
20185,482.9416,3977.09,484.0979,1.1563,-89.13953,46.27407,391.077
20186,471.172,49660.93,471.1548,-0.0172,-88.24186,46.29467,1451.915
20187,486.702,8454.11,486.848,0.146,-89.13463,46.27386,449.254
20188,477.0741,1088.23,479.6845,2.6104,-89.07088,46.27607,131.191
20190,472.9327,14024.1,472.8157,-0.117,-88.81363,46.28202,628.912
20192,521.2678,2294.88,522.9641,1.6963,-89.47784,46.26413,202.932
20193,498.0928,6322.39,499.9864,1.8936,-89.2408,46.27089,307.295
20194,498.9641,490.53,498.9641,0,-89.2142,46.2719,88.443
20195,469.3619,2292.56,469.285,-0.0769,-88.78785,46.28301,197.857
20197,457.8366,615.75,457.5735,-0.2631,-88.67916,46.28562,107.727
20198,518.2772,1347.7,518.749,0.4718,-89.46309,46.26423,169.239
20199,518.3982,4370.86,518.8325,0.4343,-89.46448,46.26389,366.683
20201,510.7817,5654.64,513.8062,3.0245,-89.26671,46.26969,383.551
20204,511.3732,2688.22,508.1559,-3.2173,-89.29325,46.26898,212.076
20206,473.1068,3305.56,473.2651,0.1583,-88.8194,46.28159,244.235
20208,488.3051,670.55,489.1711,0.866,-89.20364,46.27149,120.48
20210,524.5681,3966.17,524.4456,-0.1225,-89.47832,46.26324,287.14
20212,487.3403,2095.26,488.8269,1.4866,-89.1338,46.27318,199.911
20213,517.1177,24673.65,517.1594,0.0417,-89.61851,46.25827,1095.31
20214,500.7532,1581.35,502.3005,1.5473,-89.57802,46.2601,177.047
20215,510.4707,2475.14,510.787,0.3163,-89.49945,46.26233,249.703
20216,488.4662,1041.87,488.4662,0,-89.20135,46.27129,120.766
20217,468.7482,5556.86,468.7182,-0.03,-88.79044,46.28165,355.179
20219,517.0884,771.03,516.9016,-0.1868,-89.60956,46.25884,108.389
20221,466.313,3199.51,466.0108,-0.3022,-88.71504,46.28359,244.61
20222,514.5826,15508.51,514.5365,-0.0461,-88.98435,46.2765,480.441
20224,489.0223,229.41,489.4361,0.4138,-89.20287,46.27094,68.407
20225,488.1455,629.19,487.8423,-0.3032,-89.13289,46.27284,100.462
20227,513.5729,820.63,514.6512,1.0783,-89.50822,46.26184,112.274
20229,492.7209,18187.89,498.1945,5.4736,-89.21496,46.26975,602.213
20230,516.0057,5186.21,516.3219,0.3162,-89.6419,46.25742,315.978
20234,502.3504,6943.51,503.8118,1.4614,-89.046,46.27455,394.26
20235,465.5099,3354,465.1258,-0.3841,-88.7164,46.28296,268.156
20236,484.4332,1096.24,484.1992,-0.234,-89.1909,46.27083,125.446
20238,510.9498,37717.49,511.7623,0.8125,-89.65643,46.2551,1411.618
20239,474.6432,10665.78,474.6511,0.0079,-88.8379,46.27917,654.102
20240,508.2449,26534.55,508.313,0.0681,-89.04037,46.27394,1453.994
20241,506.8875,22918.05,506.7405,-0.147,-89.34527,46.26559,744.359
20243,508.6572,53749.7,509.7279,1.0707,-89.01387,46.27462,1463.296
20244,516.3799,2642.85,516.1299,-0.25,-89.61518,46.25784,207.692
20245,511.7599,32278.22,512.2306,0.4707,-89.5019,46.26011,1154.343
20246,519.9116,6756.36,520.3133,0.4017,-89.62916,46.25724,336.4
20247,514.4401,17137.02,514.4743,0.0342,-88.98627,46.27547,560.55
20249,469.379,1053.71,469.4349,0.0559,-88.78185,46.28121,132.173
20251,507.4679,11164.72,507.4947,0.0268,-89.51618,46.26057,394.82
20252,504.4151,562.38,507.9755,3.5604,-89.54671,46.25994,95.6
20253,493.4279,674.81,494.9666,1.5387,-89.22601,46.2694,120.458
20256,523.2662,34721.65,523.6013,0.3351,-89.63396,46.25636,714.956
20258,510.1011,273.55,509.7279,-0.3732,-89.01665,46.27493,65.363
20259,462.0556,21704.99,464.9175,2.8619,-88.40861,46.28827,609.048
20260,510.1136,359.21,509.29,-0.8236,-89.01091,46.27505,78.404
20261,516.215,22802.38,516.7846,0.5696,-89.64733,46.25549,856.675
20262,457.1666,1176.7,457.4053,0.2387,-88.64592,46.28373,179.777
20264,483.8159,2257.11,484.1187,0.3028,-89.1907,46.26995,219.959
20265,492.0514,13485.07,495.095,3.0436,-89.23861,46.26815,508.442
20266,514.275,6325.3,515.3545,1.0795,-89.65136,46.25585,695.416
20268,464.4063,1877.67,464.3085,-0.0978,-88.71739,46.28202,189.354
20271,468.7385,3409.61,468.7122,-0.0263,-88.78561,46.28001,302.119
20274,478.2103,6413.75,479.6845,1.4742,-89.07305,46.27236,522.969
20275,478.2996,438.21,479.6845,1.3849,-89.0726,46.27291,96.042
20278,468.696,2111.12,466.9923,-1.7037,-88.79007,46.27986,186.835
20282,507.2866,1962.62,507.412,0.1254,-89.51942,46.25937,167.944
20283,506.9875,12946.66,506.913,-0.0745,-89.34814,46.26377,720.502
20289,504.7498,2905.86,509.7164,4.9666,-89.26868,46.26652,288.113
20290,476.6577,16168.8,477.6408,0.9831,-88.25481,46.29065,647.476
20294,506.3644,2248.37,505.8005,-0.5639,-89.05014,46.2724,221.886
20297,492.1036,5704.03,498.1945,6.0909,-89.21205,46.26782,282.92
20299,462.8653,1515.56,462.7782,-0.0871,-88.59611,46.28349,164.4
20300,508.8152,22556.81,508.5491,-0.2661,-89.05247,46.27184,709.958
20301,518.9666,2781.79,519.9297,0.9631,-89.36549,46.26336,222.791
20302,516.9593,949.94,518.6535,1.6942,-89.61838,46.25566,122.15
20305,497.9925,3818.67,497.8473,-0.1452,-89.09583,46.27055,329.306
20306,492.7674,7356.69,495.095,2.3276,-89.23676,46.26683,369.124
20308,526.4896,50599.78,526.8805,0.3909,-89.63267,46.25404,1320.237
20309,512.2448,19675.33,512.0577,-0.1871,-89.33167,46.26216,2020.79
20310,461.8984,990.74,461.8984,0,-88.71443,46.28062,121.173
20312,523.6869,7600.78,524.2514,0.5645,-89.47728,46.25948,459.039
20313,474.688,7311.01,474.703,0.015,-88.83536,46.27719,492.57
20315,518.1191,1879.35,518.3603,0.2412,-89.36885,46.26303,165.468
20318,470.321,19945.82,470.2483,-0.0727,-88.81902,46.27718,629.716
20326,513.7301,2675.78,514.5853,0.8552,-89.49752,46.25872,198.103
20330,484.8638,908.35,484.8638,0,-89.18786,46.26777,117.793
20343,517.137,155306.07,517.3388,0.2018,-89.47317,46.25643,2283.788
20344,510.9929,689.99,510.7069,-0.286,-89.55869,46.25613,105.317
20346,512.4401,6492.71,514.4756,2.0355,-89.27424,46.26442,324.183
20347,517.3285,19456.29,517.8548,0.5263,-89.50945,46.25642,1440.392
20348,507.8014,12036.39,508.4062,0.6048,-89.51745,46.25676,416.791
20350,476.0809,11703.78,477.6408,1.5599,-88.25688,46.28838,442.772
20351,517.5487,3245.58,517.6789,0.1302,-88.98098,46.27215,222.688
20354,519.6169,5440.42,519.7786,0.1617,-89.36636,46.26128,303.709
20356,462.6308,8633.15,462.6143,-0.0165,-88.59627,46.28078,445.077
20358,467.7882,1542.3,467.9948,0.2066,-88.44571,46.28471,164.171
20359,487.9003,2000.94,490.0027,2.1024,-89.079,46.26926,171.253
20362,529.4919,849.54,528.9927,-0.4992,-89.28522,46.26359,108.746
20363,462.3114,11669.96,462.2516,-0.0598,-88.47218,46.28359,526.737
20366,498.5794,9153.44,498.5832,0.0038,-89.24972,46.26416,487.558
20367,467.7354,1080.56,467.9544,0.219,-88.44666,46.28442,133.346
20370,512.1511,7802.52,512.819,0.6679,-89.6151,46.25264,453.519
20372,457.9814,15046.18,457.8793,-0.1021,-88.74523,46.27585,772.279
20374,513.2007,1492.43,514.6696,1.4689,-89.13561,46.26723,168.222
20376,461.1546,9485.15,460.7609,-0.3937,-88.74011,46.27712,380.075
20378,518.748,1648.87,518.7157,-0.0323,-89.02401,46.27003,172.783
20379,489.1017,46231.28,489.8896,0.7879,-89.18544,46.26333,1853.598
20381,521.7379,21716.09,522.8205,1.0826,-89.64739,46.25085,838.068
20382,472.9965,11601,473.6889,0.6924,-88.8324,46.27413,495.797
20383,511.6141,1186.25,514.4756,2.8615,-89.27727,46.26303,155.279
20386,527.6111,1605.71,527.8309,0.2198,-89.63204,46.25194,175.271
20387,516.6936,302.47,517.2355,0.5419,-89.51017,46.25593,68.501
20393,507.6542,19531.41,508.5476,0.8934,-89.51733,46.2548,580.645
20399,518.2164,2552.74,515.4919,-2.7245,-89.13878,46.26607,211.71
20400,524.3748,8767.87,523.2289,-1.1459,-89.11922,46.26636,743.208
20401,512.252,22578.69,512.3123,0.0603,-89.33101,46.25955,1053.356
20402,459.8056,1821.07,459.7244,-0.0812,-88.74142,46.27636,170.309
20403,455.0406,1078.29,454.9129,-0.1277,-88.46717,46.28237,144.024
20405,529.22,13224.35,529.3148,0.0948,-89.34347,46.25943,594.447
20406,490.8255,3777.25,490.663,-0.1625,-88.99468,46.26911,421.91
20408,512.2945,2063.98,506.1045,-6.19,-89.10799,46.26644,201.333
20414,502.808,7564.37,503.0475,0.2395,-89.21113,46.26285,351.707
20417,508.7161,8233.85,508.5034,-0.2127,-89.2696,46.26115,377.486
20419,544.7369,2051.66,544.5023,-0.2346,-89.03913,46.26749,210.15
20421,503.4584,4629.02,504.5341,1.0757,-89.10778,46.26548,322.147
20422,524.3545,1388.93,524.8683,0.5138,-89.48036,46.2549,154.756
20424,510.457,2720,510.9309,0.4739,-89.58891,46.25128,208.838
20425,518.3708,2334.19,518.0172,-0.3536,-89.21707,46.26238,186.4
20426,519.464,11110.46,519.6309,0.1669,-89.38745,46.25707,490.195
20431,520.3503,4972.82,520.2477,-0.1026,-89.49426,46.25342,307.953
20432,507.5271,507.21,510.1836,2.6565,-89.19967,46.26242,86.334
20434,513.8577,3376.65,514.5229,0.6652,-89.61108,46.24978,226.662
20435,501.1245,157.8,503.0761,1.9516,-89.5678,46.25135,57.043
20437,526.316,1737.74,526.5511,0.2351,-89.64074,46.24884,166.603
20439,519.504,662,519.8407,0.3367,-89.28168,46.2598,97.5
20440,508.5256,15587.36,508.4742,-0.0514,-89.11173,46.26285,1102.853
20441,504.3085,1967.44,504.9858,0.6773,-89.06375,46.26576,165.178
20442,514.868,5992.1,514.6855,-0.1825,-88.97203,46.26814,398.061
20445,524.2728,2435.11,522.4076,-1.8652,-89.13499,46.26353,196.795
20449,511.416,1404.08,511.5572,0.1412,-89.55254,46.25125,145.407
20452,504.2506,1615.09,504.719,0.4684,-89.22375,46.26072,166.349
20454,526.4659,2766.34,526.5353,0.0694,-89.64197,46.248,213.051
20455,518.131,8170.37,518.3384,0.2074,-89.49429,46.25251,376.816
20456,518.8837,673.61,519.8407,0.957,-89.28239,46.25896,96.079
20458,534.0674,4110.13,534.083,0.0156,-89.3062,46.25779,259.242
20459,449.5996,11100.01,451.1605,1.5609,-88.11414,46.28566,723.762
20461,485.3614,1005.96,485.5166,0.1552,-89.17076,46.26137,197.959
20464,439.0013,7954.25,439.3825,0.3812,-88.17801,46.28423,348.011
20466,513.3475,1776.3,513.7875,0.44,-89.27003,46.25843,158.64
20468,442.0139,143498.19,443.2236,1.2097,-88.13732,46.28308,1482.138
20470,502.5116,4209.43,504.719,2.2074,-89.22366,46.25929,346.228
20472,503.1443,2534.83,503.7325,0.5882,-89.19713,46.26014,213.658
20474,517.8134,6804.81,517.1588,-0.6546,-89.62042,46.2473,337.506
20475,521.8961,13107.95,523.3271,1.431,-89.64755,46.24614,703.446
20476,502.8176,18181.06,502.862,0.0444,-89.25121,46.25654,1234.868
20477,528.0366,6437.71,529.9138,1.8772,-89.31639,46.25616,387.059
20480,514.5332,8665.9,514.5164,-0.0168,-89.4287,46.25256,392.184
20481,535.4069,1250.91,535.6307,0.2238,-89.63529,46.24657,145.858
20482,499.8867,15714.49,499.9073,0.0206,-89.10219,46.26187,548.746
20483,514.1194,8885.76,514.0755,-0.0439,-89.51612,46.24952,394.866
20487,518.8521,13732.41,519.2584,0.4063,-89.38267,46.25315,540.089
20495,460.2202,2767.52,460.2202,0,-88.55748,46.27474,202.201
20500,520.3646,2019.43,523.8992,3.5346,-89.48841,46.2499,175.919
20501,514.0076,5456.5,513.9725,-0.0351,-89.51624,46.24848,391.826
20502,514.6726,10356.06,514.5945,-0.0781,-89.61925,46.24499,780.858
20506,502.6319,5536.28,502.8354,0.2035,-89.59349,46.24601,280.562
20507,505.6606,1351.23,505.8415,0.1809,-89.52705,46.24828,154.508
20510,503.6555,18259.08,504.1213,0.4658,-89.22962,46.25614,827.175
20511,513.0928,14177.69,514.209,1.1162,-89.02504,46.26223,619.004
20514,533.5767,1512.09,533.229,-0.3477,-89.2907,46.25503,142.822
20516,513.6583,2352.81,514.209,0.5507,-89.02283,46.26226,209.715
20517,511.2473,1632.04,511.7288,0.4815,-89.61569,46.245,169.88
20518,453.4275,2542.52,454.5013,1.0738,-88.22397,46.28064,218.159
20523,528.2426,7934.85,528.4127,0.1701,-89.37101,46.25188,468.529
20524,513.2765,2757.7,511.7288,-1.5477,-89.61461,46.24469,205.396
20526,529.7265,1292.71,529.6276,-0.0989,-89.33574,46.25303,135.866
20535,489.6538,2703.26,489.8189,0.1651,-89.17335,46.25682,276.372
20537,504.1614,633.76,504.469,0.3076,-89.22723,46.25553,97.501
20538,522.527,11582.14,523.8948,1.3678,-89.30397,46.25254,465.854
20540,515.4869,1700.69,515.3134,-0.1735,-89.4324,46.24913,153.668
20541,497.6869,559.88,503.692,6.0051,-89.19415,46.25603,88.472
20542,508.2199,1080.04,508.5292,0.3093,-89.12164,46.25795,123.785
20544,480.1393,1449.56,479.8623,-0.277,-88.26197,46.27809,207.648
20545,514.9791,1873.1,515.0946,0.1155,-89.25695,46.25384,203.391
20548,468.9329,4499.64,468.6712,-0.2617,-88.34273,46.27608,307.477
20556,497.4226,13221.59,503.692,6.2694,-89.19521,46.2546,445.229
20557,498.235,2825.26,498.48,0.245,-89.08464,46.25793,207.446
20559,512.174,1130.51,511.4424,-0.7316,-89.60068,46.24294,138.4
20561,503.464,1688.34,503.464,0,-89.5572,46.24407,186.952
20563,510.776,3261.46,510.6631,-0.1129,-89.5994,46.2425,237.799
20566,529.7214,2159.12,530.1786,0.4572,-89.31284,46.25113,185.151
20567,519.5225,1794.75,521.2618,1.7393,-89.47464,46.24622,167.807
20569,464.8723,1013.29,464.7873,-0.085,-88.40201,46.27388,119.02
20572,498.2362,5545.84,498.48,0.2438,-89.08198,46.25719,287.654
20573,529.0746,1602.23,529.1432,0.0686,-89.30642,46.25106,157.791
20574,523.2938,13642.67,523.9003,0.6065,-89.30241,46.25023,695.097
20575,497.6476,1327.83,499.8928,2.2452,-89.10624,46.25655,134.122
20576,516.5021,7321.66,516.8162,0.3141,-89.18505,46.254,316.807
20577,464.8132,4332.85,464.8524,0.0392,-88.40089,46.27321,331.703
20579,497.7407,925.71,499.8928,2.1521,-89.1055,46.2564,122.829
20585,529.0391,24024.96,529.6776,0.6385,-89.30749,46.2495,1310.29
20587,502.0556,18807.23,501.6077,-0.4479,-89.58481,46.24108,626.34
20588,520.1228,564.1,521.2618,1.139,-89.47441,46.24545,96.955
20593,514.2213,972.35,508.8814,-5.3399,-89.59786,46.24148,120.46
20594,454.8349,10634.47,454.9986,0.1637,-88.73874,46.26508,459.479
20596,449.8038,11280.17,449.8619,0.0581,-88.66025,46.26645,486.01
20598,524.1086,307.65,524.2544,0.1458,-89.21622,46.25276,76.905
20599,497.4858,565.51,499.8928,2.407,-89.10695,46.25581,90.276
20602,499.3503,1212.18,499.3503,0,-89.07963,46.25632,136.597
20606,454.6721,10005.19,454.8144,0.1423,-88.73123,46.26492,701.041
20613,491.8107,3199.38,492.1897,0.379,-89.17375,46.25261,283.703
20616,514.9557,1945.6,514.9999,0.0442,-89.44265,46.24505,179.916
20619,537.9872,3826.24,537.5811,-0.4061,-89.36563,46.24697,249.256
20620,528.2267,10520.53,529.398,1.1713,-89.32682,46.2477,661.759
20622,528.6548,10996.06,529.2436,0.5888,-89.26071,46.24954,437.528
20629,520.5939,6141.78,520.6505,0.0566,-89.29561,46.24831,300.627
20630,528.5801,26995.78,529.3282,0.7481,-89.26296,46.2486,602.245
20632,444.0924,1482.4,444.3533,0.2609,-88.58321,46.2667,175.545
20633,454.4683,1514.5,454.3899,-0.0784,-88.59912,46.26615,173.044
20634,514.0007,595.44,514.1311,0.1304,-89.1628,46.25214,93.806
20635,518.25,6444.36,518.2295,-0.0205,-89.19773,46.25075,317.6
20641,464.2668,2198.71,464.4419,0.1751,-88.63821,46.26481,268.801
20643,473.585,8962.97,473.8404,0.2554,-88.24975,46.2727,404.871
20644,515.9575,8843.05,516.0167,0.0592,-89.24711,46.24847,682.872
20651,529.4715,15439.27,529.9332,0.4617,-89.21555,46.24916,962.337
20653,542.8246,5962.09,542.2313,-0.5933,-89.30721,46.24653,293.55
20656,529.6119,613,529.8813,0.2694,-89.21547,46.24939,91.574
20657,531.2186,3996.21,531.7907,0.5721,-89.32169,46.24597,297.16
20662,522.7664,3146.16,523.7431,0.9767,-89.467,46.24163,217.623
20663,517.7354,722.68,517.7354,0,-89.09702,46.25246,102.565
20664,462.2604,1202.38,462.439,0.1786,-88.61033,46.26459,135.406
20666,512.5908,1442.43,517.6131,5.0223,-89.12503,46.25157,145.412
20668,512.9844,14135.38,513.2744,0.29,-89.07657,46.25237,973.729
20673,444.9086,1364.9,445.1228,0.2142,-88.58213,46.26503,165.238
20674,499.4409,2617.53,499.5903,0.1494,-88.95766,46.25584,206.142
20675,511.2106,816.61,511.2106,0,-89.51907,46.23989,130.016
20676,528.8752,19989.59,528.6199,-0.2553,-89.26029,46.24691,663.883
20684,513.3292,17188.29,513.3344,0.0052,-89.07068,46.25178,645.129
20685,464.3671,4135.32,464.355,-0.0121,-88.63779,46.2633,257.193
20688,526.9468,14956.55,528.0826,1.1358,-89.38364,46.24313,504.107
20689,508.8748,14463.22,508.8458,-0.029,-89.51876,46.23876,766.376
20690,502.9919,1175.21,503.1985,0.2066,-89.17266,46.24964,140.807
20694,454.2578,3360.36,454.1082,-0.1496,-88.60118,46.26367,231.165
20695,531.4744,1620.56,532.1389,0.6645,-89.33318,46.24474,180.937
20696,507.9769,8055.87,506.8492,-1.1277,-89.19524,46.24806,596.188
20697,510.1862,2594.39,517.6131,7.4269,-89.12467,46.25048,211.561
